,Unnamed: 0,budget,homepage,imdb_id,popularity,revenue,runtime,status,vote_average,Horror,Foreign,Documentary,Romance,Animation,Adventure,Science Fiction,Mystery,Fantasy,Thriller,Drama,War,Western,Action,Music,History,Family,Comedy,Crime,Unnamed: 28,Tiếng Việt,ภาษาไทย,ਪੰਜਾਬੀ,Slovenčina,Français,Português,广州话 / 廣州話,қазақ,Polski,shqip,עִבְרִית,Română,No Language,日本語,Íslenska,Bosanski,普通话,suomi,?????,Latin,한국어/조선말,Srpski,తెలుగు,ελληνικά,Magyar,Afrikaans,বাংলা,svenska,Dansk,Norsk,தமிழ்,Bahasa indonesia,Pусский,فارسی,български език,English,Český,Український,العربية,Deutsch,Català,हिन्दी,Nederlands,Bamanankan,Esperanto,Español,Italiano,اردو,Somali,Türkçe,pt,hi,te,ar,th,ta,tr,cn,kn,it,is,pl,sv,fa,he,ur,nl,no,fr,ro,zh,en,es,ja,fi,ru,xx,ko,da,ml,de,mr,hu,release_year,Big_six_bool,poster_num_persons,poster_num_objects,poster_anger,poster_anticipation,poster_joy,poster_trust,poster_fear,poster_surprise,poster_sadness,poster_disgust
722,725,0,1,tt2832470,10.287127,37473.0,100.0,1,6.7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,0.0,1,0,0.005724280489743997,0.0,0.0,0.0,0.34669661313404354,0.4461957385911909,0.19381062172046432,0.007572746064557163
723,726,0,0,tt1247690,7.381098,176391.0,102.0,1,5.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2014,0.0,2,0,0.0,0.4304978640470894,0.0,0.0,0.5695021359529107,0.0,0.0,0.0
724,727,14000000,1,tt2084970,31.595940000000002,233555708.0,113.0,1,8.0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2014,0.0,1,0,0.0,0.030005027652086475,0.0,0.0,0.9699949723479135,0.0,0.0,0.0
725,728,20000000,1,tt1791528,13.52638,11110975.0,148.0,1,6.5,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2014,1.0,0,0,0.0,0.1971305357439045,0.0,0.0,0.5724207994692321,0.0,0.2304486647868635,0.0
726,729,0,0,tt3825638,9.046750999999999,794452.0,122.0,1,7.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,0.0,1,0,0.0,0.0924966577540107,0.16928475935828877,0.0,0.6226186497326203,0.11559993315508021,0.0,0.0
727,730,125000000,1,tt1951265,147.098006,752100229.0,123.0,1,6.6,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2014,0.0,1,0,0.18209434960703996,0.10487427238696276,0.01113223448248829,0.0,0.701899143523509,0.0,0.0,0.0
728,731,140000000,1,tt1528100,16.320249,268031828.0,150.0,1,5.6,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2014,0.0,1,0,0.0,0.03640722906131002,0.0,0.0215985332339371,0.5276529728205025,0.41434126488425044,0.0,0.0
729,732,0,0,tt3011894,8.764888000000001,27007072.0,125.0,1,7.7,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2014,1.0,5,0,0.05196613691120886,0.20202913286620544,0.2188501580424836,0.0,0.34296324130766337,0.102561835503194,0.03620609624013616,0.04542339912910855
730,733,40000000,0,tt2096672,15.402597,169837010.0,110.0,1,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2014,1.0,0,0,0.0,0.37476407591983885,0.0,0.0,0.5818258933305057,0.0,0.04341003074965539,0.0
731,734,0,1,tt2296935,3.2963379999999995,15000000.0,80.0,1,4.9,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2013,0.0,0,0,0.0,0.14328203510511256,0.08025957053694148,0.0,0.06716838286654199,0.5819156846398233,0.12737432685158062,0.0
732,735,5000000,0,tt2012665,1.9628729999999999,1189612.0,90.0,1,5.1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2014,0.0,3,0,0.0,0.10177679182302574,0.3333609769245123,0.0,0.5648622312524619,0.0,0.0,0.0
733,736,0,0,tt1196956,5.89288,10900434.0,103.0,1,6.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2013,0.0,2,0,0.19228246611281152,0.12979886313948402,0.16779623961521645,0.0,0.44855706165282033,0.0,0.01589418452120682,0.04567118495846086
734,737,15000000,1,tt2980516,11.853019999999999,123726688.0,123.0,1,7.8,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2014,0.0,0,0,0.0,0.17250534222625138,0.0,0.0,0.7114334434155712,0.05717800945412161,0.058883204904055776,0.0
735,738,36000000,1,tt2978462,8.268684,52424533.0,107.0,1,6.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2014,0.0,0,0,0.0,0.0,0.057802215127507786,0.0,0.28426155847227147,0.4258996492057862,0.2320365771944346,0.0
736,739,15000000,0,tt2247476,6.617708,30127963.0,115.0,1,6.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2014,0.0,2,0,0.0,0.0,0.028141561911436207,0.0,0.5348648767027288,0.20627655380841836,0.23071700757741667,0.0
737,740,1300000,0,tt2203308,2.831069,16000000.0,132.0,1,6.8,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,0.0,1,0,0.0,0.12469800364514899,0.17325054041452972,0.0,0.5617132200228883,0.14033823591743314,0.0,0.0
738,741,0,0,tt2926810,8.254856,7171.0,125.0,1,5.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2014,0.0,0,0,0.0,0.07924786994417785,0.025619430026442073,0.0,0.8951327000293802,0.0,0.0,0.0
739,742,6500000,0,tt2363213,11.365247,3721345.0,120.0,1,5.7,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,0.0,0,0,0.0,0.5548214320620835,0.041773364348964954,0.0,0.4034052035889516,0.0,0.0,0.0
740,743,0,0,tt3704538,8.918611,2756.0,81.0,1,4.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2014,0.0,0,0,0.0,0.023349628393148126,0.0,0.0,0.8650093398513573,0.1116410317554946,0.0,0.0
741,744,0,1,tt3398268,9.342061,561085.0,103.0,1,7.8,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2014,0.0,1,0,0.0,0.14285413242297804,0.0624815610907405,0.0,0.0,0.7590930163948244,0.03557129009145699,0.0
742,745,0,1,tt1865505,6.967358,857522.0,93.0,1,8.1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2014,0.0,0,1,0.0,0.0,0.01471964943730704,0.0,0.38432427049098694,0.24403943830295788,0.34616074096205557,0.01075590080669256
743,746,7000000,1,tt3125324,6.293515,14618727.0,116.0,1,7.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2014,0.0,1,0,0.0,0.05399729130272636,0.5357332129467879,0.0,0.29997840893477534,0.0,0.0,0.11029108681571044
744,747,0,0,tt2215395,6.031147,29494.0,87.0,1,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,0.0,1,0,0.0,0.417261396974678,0.05093526976134496,0.010986038575976364,0.5208172946880006,0.0,0.0,0.0
745,748,100000000,1,tt1390411,11.696923,93820758.0,122.0,1,6.5,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015,1.0,0,0,0.0,0.0,0.0,0.002097669038797075,0.9919425983649943,0.005959732596208512,0.0,0.0
746,749,150000000,1,tt0369610,32.790475,1513528810.0,124.0,1,6.5,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015,0.0,0,1,0.0,0.0,0.0,0.0,0.7769627159745378,0.22303728402546227,0.0,0.0
747,750,0,1,tt4044364,6.584217,3003169.0,114.0,1,7.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2014,0.0,1,0,0.0,0.0,0.0,0.0,0.8086903925700462,0.06850464372122063,0.12280496370873331,0.0
748,751,42000000,0,tt2170439,20.903361999999998,107670357.0,108.0,1,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2014,0.0,2,0,0.0,0.08306069737408524,0.14091691777873439,0.0,0.45766250538097286,0.23504089539388723,0.08331898407232027,0.0
749,752,79000,0,tt2358592,0.449582,170000.0,136.0,1,6.8,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,0.0,1,0,0.0,0.08236249149827772,0.4599047807104149,0.0,0.1871914697558086,0.2705412580354988,0.0,0.0
750,753,132000000,0,tt1911658,22.201607,373552094.0,92.0,1,6.5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2014,0.0,0,0,0.0,0.34490055977790923,0.1871387612069358,0.0,0.09149865744322577,0.19874391298411687,0.1777181085878123,0.0
751,754,9000000,0,tt2883434,10.763583,21571189.0,121.0,1,6.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2014,0.0,2,0,0.0,0.21645498429957352,0.2980503350986549,0.0,0.20508975019918452,0.08335286122697662,0.0,0.19705206917561044
752,755,0,0,tt2614684,7.08055,1625847.0,99.0,1,6.7,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2014,0.0,1,0,0.01105475869720263,0.0364529677470481,0.698609240034868,0.01781044456771535,0.22577066328552184,0.010301925667644029,0.0,0.0
753,756,22500000,1,tt3007512,9.615664,15520023.0,112.0,1,6.8,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2014,0.0,1,0,0.0,0.10440811883982021,0.22133311833592004,0.0,0.37314816681111806,0.22981879749259268,0.059742406224175114,0.011549392296373934
754,757,5000000,0,tt3316960,8.823253,43884652.0,99.0,1,7.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2014,0.0,1,0,0.0,0.8283036399628327,0.03880337736839979,0.0,0.13289298266876742,0.0,0.0,0.0
755,758,55000000,1,tt1109624,15.686836999999999,259207227.0,95.0,1,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2014,0.0,0,1,0.01697590978985136,0.15790876473603283,0.0,0.0,0.7855868785238339,0.0,0.039528446950281904,0.0
756,759,61000000,1,tt4046784,41.225769,311256926.0,132.0,1,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015,0.0,0,0,0.0,0.19973553302688749,0.05971496337342317,0.0,0.4899985307390383,0.20886594043196274,0.041685032428688366,0.0
757,760,6600000,0,tt2452254,8.151346,1851517.0,124.0,1,6.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2014,0.0,1,0,0.0,0.04783282997306343,0.0,0.0,0.19559627785486897,0.3841319075993797,0.3724389845726879,0.0
758,761,0,0,tt1925518,13.517632,3302463.0,104.0,1,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,0.0,1,0,0.0,0.08510763670647391,0.05161847894406034,0.0,0.8632738843494658,0.0,0.0,0.0
759,762,7000000,0,tt2328813,5.921772,1310673.0,170.0,1,6.7,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2013,0.0,1,0,0.0,0.1199688897530624,0.7281158856698425,0.0,0.1519152245770951,0.0,0.0,0.0
760,763,5000000,0,tt1216491,13.524048,2450846.0,112.0,1,6.6,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2014,0.0,0,0,0.10648574978955386,0.3133843748747344,0.0421293141459895,0.0,0.5082575059125346,0.0,0.0,0.02974305527718764
761,764,4000000,0,tt1839642,2.999052,350006.0,92.0,1,5.9,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2013,0.0,1,0,0.0,0.09474583689377045,0.12640420166315833,0.03943227527562994,0.18440632750463726,0.33519518142598115,0.2198161772368229,0.0
762,765,250000000,1,tt2310332,31.718977000000002,956019788.0,144.0,1,7.1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2014,0.0,1,0,0.0,0.10320470371039271,0.05373948989625349,0.0,0.8430558063933538,0.0,0.0,0.0
763,766,20000000,0,tt1020072,7.107071,66787908.0,127.0,1,7.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2014,0.0,1,0,0.0893872270357157,0.03579409573842474,0.5100168581173795,0.0,0.2909005371074607,0.02430705296585251,0.0,0.04959422903516682
764,767,65000000,1,tt1809398,10.543955,163442937.0,137.0,1,7.3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2014,0.0,1,0,0.0,0.04250629722921914,0.7318167506297228,0.0,0.1898221032745592,0.0,0.0,0.03585484886649874
